,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
66,117,HAM,78.621,52.0,3.0,23.573,31.509,23.539,266.0,272.0,278.0,302.0,SOFT,5.0,Mercedes,2.0,211.02397260273972,304.0,99.0,68.03082191780823,0.4315068493150685,0.1678082191780822,22.2,28.7,100.0,1.8,0.17151810652179858,-27.080564527789445,0
67,119,HAM,77.529,54.0,3.0,23.225,31.088,23.216,272.0,283.0,280.0,308.0,SOFT,7.0,Mercedes,2.0,212.1853146853147,309.0,99.0,67.54545454545455,0.46853146853146854,0.1888111888111888,21.9,28.3,71.0,1.7,2.516467602473998,6.444139143021213,0
68,120,HAM,77.575,55.0,3.0,23.153,31.018,23.404,276.0,274.0,282.0,306.0,SOFT,8.0,Mercedes,2.0,216.06397306397307,307.0,100.0,70.34680134680134,0.494949494949495,0.16835016835016836,21.9,28.4,49.0,2.5,-13.546562694110577,28.520199455859615,2
69,121,HAM,77.874,56.0,3.0,23.16,31.297,23.417,279.0,282.0,281.0,312.0,SOFT,9.0,Mercedes,2.0,212.23972602739727,313.0,96.0,69.18493150684931,0.4897260273972603,0.1815068493150685,21.9,28.4,80.0,2.2,10.233269438857732,-1.50871633669862,0
70,122,HAM,77.725,57.0,3.0,23.079,31.21,23.436,278.0,283.0,281.0,308.0,SOFT,10.0,Mercedes,2.0,211.44014084507043,309.0,96.0,68.46478873239437,0.4753521126760563,0.1795774647887324,21.9,28.1,56.0,1.8,-3.374287956094788,23.190970623459158,2
71,123,HAM,77.848,58.0,3.0,23.187,31.189,23.472,276.0,284.0,280.0,307.0,SOFT,11.0,Mercedes,2.0,214.42268041237114,308.0,96.0,70.8659793814433,0.5223367697594502,0.1718213058419244,21.9,28.2,346.0,2.2,102.08601574168311,-249.52757780358885,1
72,125,HAM,78.475,60.0,3.0,23.282,31.607,23.586,280.0,282.0,280.0,309.0,SOFT,13.0,Mercedes,2.0,211.96357615894038,310.0,96.0,70.3112582781457,0.48344370860927155,0.16556291390728478,21.7,27.9,17.0,1.7,-18.251220478792153,60.674823851000376,2
73,126,HAM,77.627,61.0,3.0,23.093,31.029,23.505,278.0,288.0,287.0,306.0,SOFT,14.0,Mercedes,2.0,214.81881533101046,307.0,96.0,72.72473867595819,0.5365853658536586,0.16376306620209058,21.6,27.7,49.0,2.5,-4.569585828394816,35.13472271803236,2
74,127,HAM,76.676,62.0,3.0,22.514,30.955,23.207,279.0,290.0,279.0,326.0,SOFT,15.0,Mercedes,2.0,217.73220338983052,327.0,96.0,73.53559322033898,0.576271186440678,0.15932203389830507,21.6,27.3,52.0,1.1,18.34124170854867,37.98760569818889,2
75,128,HAM,78.967,63.0,3.0,23.635,31.576,23.756,273.0,265.0,278.0,295.0,SOFT,16.0,Mercedes,2.0,209.27906976744185,301.0,98.0,67.0797342192691,0.42524916943521596,0.1760797342192691,21.5,27.3,72.0,2.5,-19.796769985847,-3.1137807833821416,0
76,129,HAM,78.579,64.0,3.0,23.27,31.547,23.762,276.0,272.0,278.0,303.0,SOFT,17.0,Mercedes,2.0,211.34013605442178,304.0,95.0,67.62244897959184,0.45918367346938777,0.17687074829931973,21.5,26.8,46.0,1.5,-18.944934425194354,28.830373617851937,2
77,131,HAM,79.12,66.0,3.0,23.62,31.697,23.803,271.0,271.0,268.0,302.0,SOFT,19.0,Mercedes,2.0,211.08532423208192,303.0,95.0,68.3617747440273,0.3993174061433447,0.15699658703071673,21.5,27.4,77.0,1.7,-12.31550309927466,-6.279447373578632,0
78,133,RUS,81.934,2.0,1.0,24.204,33.109,24.621,243.0,255.0,276.0,300.0,SOFT,2.0,Mercedes,7.0,202.75079872204472,305.0,90.0,65.23961661341853,0.4792332268370607,0.23322683706070288,22.5,33.3,14.0,1.1,-48.88118881370639,56.16989589910057,2
79,134,RUS,81.637,3.0,1.0,24.3,32.973,24.364,250.0,259.0,284.0,306.0,SOFT,3.0,Mercedes,7.0,204.72585669781932,309.0,89.0,65.3613707165109,0.4735202492211838,0.19937694704049844,22.4,33.0,52.0,2.0,-3.245817130569991,35.24601539212739,2
80,135,RUS,81.087,4.0,1.0,23.971,32.765,24.351,251.0,266.0,284.0,328.0,SOFT,4.0,Mercedes,7.0,205.93269230769232,330.0,92.0,63.94871794871795,0.47435897435897434,0.21153846153846154,22.4,32.6,63.0,2.4,25.73267769184607,23.436205502478643,0
