,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,tsne_clusters_id
93,101,HAM,79.127,36.0,2.0,23.539,31.644,23.944,MEDIUM,12.0,Mercedes,2.0,209.90443686006827,302.0,95.0,68.64163822525597,0.48464163822525597,0.15017064846416384,22.0,30.4,36.0,1.5,26.930355,15.258269,2
94,102,HAM,79.835,37.0,2.0,23.939,31.801,24.095,MEDIUM,13.0,Mercedes,2.0,207.68600682593856,302.0,96.0,66.05460750853243,0.4402730375426621,0.17406143344709898,22.1,30.4,246.0,1.2,-65.84507,6.1962614,1
95,103,HAM,79.732,38.0,2.0,23.684,31.953,24.095,MEDIUM,14.0,Mercedes,2.0,208.1083916083916,303.0,96.0,66.35314685314685,0.44755244755244755,0.17132867132867133,22.1,30.1,340.0,1.2,-66.11128,7.249839,1
96,104,HAM,79.594,39.0,2.0,23.751,31.975,23.868,MEDIUM,15.0,Mercedes,2.0,207.52786885245902,302.0,94.0,64.90163934426229,0.4491803278688525,0.17049180327868851,22.2,29.9,42.0,2.0,12.408859,2.323409,2
97,105,HAM,79.468,40.0,2.0,23.745,31.867,23.856,MEDIUM,16.0,Mercedes,2.0,208.98019801980197,303.0,92.0,66.42574257425743,0.44554455445544555,0.16831683168316833,22.1,29.9,66.0,2.5,24.527428,1.7798502,2
98,106,HAM,79.523,41.0,2.0,23.643,31.85,24.03,MEDIUM,17.0,Mercedes,2.0,207.92666666666668,304.0,94.0,67.36333333333333,0.45666666666666667,0.18,22.1,29.9,71.0,1.6,24.918335,8.541792,2
99,107,HAM,79.187,42.0,2.0,23.567,31.784,23.836,MEDIUM,18.0,Mercedes,2.0,209.0891089108911,304.0,93.0,67.10891089108911,0.46204620462046203,0.1848184818481848,22.1,29.9,70.0,1.7,25.307766,8.322312,2
100,108,HAM,79.078,43.0,2.0,23.478,31.719,23.881,MEDIUM,19.0,Mercedes,2.0,209.4933774834437,305.0,93.0,69.2748344370861,0.49337748344370863,0.15894039735099338,22.1,29.9,47.0,2.7,28.228752,1.2438953,2
101,109,HAM,79.121,44.0,2.0,23.49,31.764,23.867,MEDIUM,20.0,Mercedes,2.0,212.51020408163265,304.0,93.0,69.44897959183673,0.5068027210884354,0.16666666666666666,22.1,29.9,62.0,2.0,27.009052,6.019256,2
102,110,HAM,79.201,45.0,2.0,23.519,31.719,23.963,MEDIUM,21.0,Mercedes,2.0,211.44745762711864,303.0,96.0,69.35593220338983,0.5084745762711864,0.16610169491525423,22.1,29.6,20.0,2.2,27.953175,6.538524,2
103,111,HAM,78.965,46.0,2.0,23.481,31.756,23.728,MEDIUM,22.0,Mercedes,2.0,210.81290322580645,304.0,95.0,70.3741935483871,0.5096774193548387,0.17096774193548386,22.1,29.8,327.0,2.4,-73.5749,12.257315,1
104,112,HAM,78.933,47.0,2.0,23.423,31.685,23.825,MEDIUM,23.0,Mercedes,2.0,211.1043771043771,305.0,94.0,70.17845117845118,0.5117845117845118,0.1919191919191919,22.0,29.1,49.0,1.2,54.218212,13.351827,2
105,113,HAM,79.183,48.0,2.0,23.495,31.794,23.894,MEDIUM,24.0,Mercedes,2.0,208.6789297658863,305.0,94.0,69.77257525083613,0.47491638795986624,0.16722408026755853,22.0,29.1,113.0,2.9,28.959322,2.0077057,2
