,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
61,101,GAS,99.885,40.0,2.0,29.24,42.734,27.911,289.0,261.0,246.0,282.0,HARD,20.0,Alpine,9.0,179.2958904109589,290.0,60.0,60.3013698630137,0.4520547945205479,0.2356164383561644,29.7,35.5,189.0,1.7,-19.749519417764624,13.200964201294006,2
62,102,GAS,99.934,41.0,2.0,29.271,42.653,28.01,288.0,261.0,247.0,283.0,HARD,21.0,Alpine,8.0,172.30107526881721,289.0,60.0,56.19892473118279,0.3951612903225806,0.24193548387096775,29.8,35.5,169.0,1.8,-1.3106283203608469,11.892983307706269,2
63,103,GAS,99.835,42.0,2.0,28.913,43.099,27.823,302.0,269.0,248.0,292.0,HARD,22.0,Alpine,8.0,175.09762532981532,304.0,57.0,57.07651715039578,0.39577836411609496,0.21899736147757257,29.8,35.5,167.0,2.0,-5.148763765888133,-14.072364180944518,1
64,107,GAS,98.277,46.0,2.0,28.779,41.942,27.556,286.0,261.0,247.0,280.0,HARD,26.0,Alpine,6.0,180.02933333333334,287.0,63.0,59.912,0.43733333333333335,0.21066666666666667,29.6,35.0,163.0,2.4,1.5014727466909037,20.531524236569364,2
65,118,GAS,100.874,57.0,2.0,28.922,43.092,28.86,288.0,261.0,247.0,283.0,HARD,37.0,Alpine,7.0,173.41131105398458,289.0,62.0,56.40359897172237,0.39588688946015427,0.2390745501285347,29.6,34.8,179.0,2.0,-22.055004308042285,17.79742808317392,2
66,121,GAS,99.62,60.0,2.0,28.949,42.935,27.736,290.0,263.0,248.0,284.0,HARD,40.0,Alpine,7.0,176.66666666666666,291.0,62.0,58.272222222222226,0.4,0.24166666666666667,29.5,35.1,191.0,1.8,-33.15720793852337,14.519526030054417,2
67,122,GAS,99.711,61.0,2.0,28.898,42.982,27.831,289.0,263.0,249.0,285.0,HARD,41.0,Alpine,7.0,176.55675675675676,291.0,61.0,58.32702702702703,0.4027027027027027,0.22162162162162163,29.5,34.9,171.0,1.7,-23.612978648100377,17.78728534978123,2
68,126,PER,101.622,3.0,1.0,29.517,43.509,28.596,312.0,269.0,242.0,283.0,HARD,3.0,Red Bull Racing,13.0,172.79274611398964,313.0,60.0,55.83937823834197,0.41450777202072536,0.2694300518134715,29.9,37.3,168.0,1.0,5.671858370911029,-27.870375836562754,1
69,127,PER,101.354,4.0,1.0,29.23,43.438,28.686,310.0,268.0,242.0,297.0,HARD,4.0,Red Bull Racing,13.0,170.8968253968254,311.0,57.0,54.01322751322751,0.3862433862433862,0.2777777777777778,29.9,37.2,183.0,1.2,-14.072362184945678,-27.436922881959763,1
70,128,PER,101.331,5.0,1.0,29.183,43.475,28.673,301.0,264.0,245.0,295.0,HARD,5.0,Red Bull Racing,13.0,169.7357512953368,311.0,54.0,52.2720207253886,0.3911917098445596,0.2849740932642487,29.9,37.0,163.0,1.2,8.868997199743996,-21.43281832818136,1
71,129,PER,103.147,6.0,1.0,29.253,44.035,29.859,309.0,269.0,234.0,296.0,HARD,6.0,Red Bull Racing,13.0,168.0551181102362,310.0,47.0,54.00787401574803,0.3937007874015748,0.2887139107611549,30.0,36.7,172.0,1.7,2.4944997602724928,-31.861955631383875,1
72,130,PER,101.353,7.0,1.0,29.907,43.064,28.382,291.0,251.0,242.0,280.0,HARD,7.0,Red Bull Racing,13.0,172.4485488126649,292.0,60.0,55.87598944591029,0.41424802110817943,0.25065963060686014,30.0,36.8,163.0,1.2,15.06437794331691,10.132732189127829,0
73,131,PER,100.556,8.0,1.0,29.459,42.772,28.325,283.0,257.0,242.0,281.0,HARD,8.0,Red Bull Racing,13.0,173.2782152230971,291.0,63.0,54.38057742782152,0.4015748031496063,0.2677165354330709,30.0,36.5,161.0,1.7,13.971591155108833,12.247872084493194,0
74,132,PER,100.694,9.0,1.0,29.46,43.002,28.232,288.0,260.0,244.0,284.0,HARD,9.0,Red Bull Racing,13.0,172.54716981132074,292.0,64.0,54.32614555256065,0.3935309973045822,0.2695417789757412,30.0,36.6,168.0,1.7,6.354571728706967,7.2253859189994465,0
75,133,PER,100.643,10.0,1.0,29.403,43.042,28.198,284.0,260.0,243.0,285.0,HARD,10.0,Red Bull Racing,13.0,175.19034852546918,294.0,60.0,55.66487935656836,0.4155495978552279,0.26541554959785524,30.0,36.2,175.0,1.2,-0.0073399487526978145,9.571274075019426,2
76,134,PER,100.693,11.0,1.0,29.483,42.779,28.431,291.0,260.0,240.0,281.0,HARD,11.0,Red Bull Racing,13.0,174.784,293.0,59.0,54.394666666666666,0.3973333333333333,0.2613333333333333,30.0,36.8,145.0,1.1,27.194423392070735,3.3346828922285874,0
77,135,PER,100.715,12.0,1.0,29.118,43.179,28.418,305.0,259.0,237.0,294.0,HARD,12.0,Red Bull Racing,13.0,174.91032608695653,310.0,58.0,54.92663043478261,0.41304347826086957,0.266304347826087,30.0,36.8,181.0,1.5,-14.834158747168889,-18.98003969639264,1
78,136,PER,100.843,13.0,1.0,29.487,43.075,28.281,292.0,262.0,241.0,284.0,HARD,13.0,Red Bull Racing,13.0,171.54232804232805,295.0,61.0,53.37830687830688,0.38095238095238093,0.2619047619047619,30.1,36.6,158.0,1.5,12.735720989022784,1.5676040279877952,0
79,137,PER,100.314,14.0,1.0,29.313,42.716,28.285,289.0,260.0,243.0,285.0,HARD,14.0,Red Bull Racing,13.0,176.2231182795699,294.0,61.0,55.376344086021504,0.4220430107526882,0.27419354838709675,30.1,36.4,156.0,1.2,14.493988797696387,4.79949331327104,0
