,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
100,171,PER,77.721,32.0,1.0,21.646,24.869,31.206,246.0,275.0,279.0,305.0,HARD,32.0,Red Bull Racing,6.0,34.90308,0.4790757,1.0
101,178,PER,76.704,39.0,2.0,21.417,24.669,30.618,249.0,280.0,291.0,330.0,MEDIUM,2.0,Red Bull Racing,6.0,33.948833,1.5047258,1.0
102,179,PER,76.769,40.0,2.0,21.341,24.639,30.789,248.0,275.0,280.0,306.0,MEDIUM,3.0,Red Bull Racing,6.0,33.94656,0.046663847,1.0
103,180,PER,76.41,41.0,2.0,21.285,24.384,30.741,247.0,275.0,279.0,310.0,MEDIUM,4.0,Red Bull Racing,6.0,34.45302,-0.6829209,1.0
104,181,PER,76.149,42.0,2.0,21.202,24.385,30.562,248.0,276.0,281.0,311.0,MEDIUM,5.0,Red Bull Racing,6.0,33.150433,-1.4628812,1.0
105,183,PER,76.17,44.0,2.0,21.394,24.69,30.086,249.0,279.0,291.0,328.0,MEDIUM,7.0,Red Bull Racing,6.0,33.128113,-1.9941808,1.0
106,184,PER,76.445,45.0,2.0,21.277,24.445,30.723,248.0,274.0,281.0,307.0,MEDIUM,8.0,Red Bull Racing,6.0,10.0671835,0.44779179,1.0
107,185,PER,76.232,46.0,2.0,21.244,24.327,30.661,247.0,275.0,281.0,307.0,MEDIUM,9.0,Red Bull Racing,6.0,31.515816,2.6596708,1.0
108,187,PER,76.38,48.0,2.0,21.267,24.383,30.73,248.0,275.0,280.0,306.0,MEDIUM,11.0,Red Bull Racing,6.0,34.52249,-1.726729,1.0
109,188,PER,76.084,49.0,2.0,21.183,24.324,30.577,249.0,276.0,279.0,306.0,MEDIUM,12.0,Red Bull Racing,6.0,25.981018,-2.1661687,1.0
110,189,PER,76.684,50.0,2.0,21.236,24.373,31.075,248.0,276.0,279.0,306.0,MEDIUM,13.0,Red Bull Racing,6.0,-27.784908,-2.951994,2.0
111,191,PER,76.395,52.0,2.0,21.174,24.473,30.748,249.0,276.0,279.0,305.0,MEDIUM,15.0,Red Bull Racing,6.0,1.3535073,33.34502,0.0
