,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
530,0 days 01:08:37.893000,ZHO,24,0 days 00:01:55.198000,3.0,1.0,,,0 days 00:00:32.326000,0 days 00:00:52.345000,0 days 00:00:30.527000,0 days 01:07:15.009000,0 days 01:08:07.354000,0 days 01:08:37.881000,320.0,182.0,212.0,310.0,True,SOFT,3.0,True,Alfa Romeo,0 days 01:06:42.695000,2023-07-30 13:07:43.914,2,15.0,False,,False,True
531,0 days 01:10:32.532000,ZHO,24,0 days 00:01:54.639000,4.0,1.0,,,0 days 00:00:31.994000,0 days 00:00:51.887000,0 days 00:00:30.758000,0 days 01:09:09.875000,0 days 01:10:01.762000,0 days 01:10:32.520000,329.0,187.0,208.0,313.0,True,SOFT,4.0,True,Alfa Romeo,0 days 01:08:37.893000,2023-07-30 13:09:39.112,1,15.0,False,,False,True
532,0 days 01:12:28.642000,ZHO,24,0 days 00:01:56.110000,5.0,1.0,,,0 days 00:00:32.188000,0 days 00:00:52.862000,0 days 00:00:31.060000,0 days 01:11:04.708000,0 days 01:11:57.570000,0 days 01:12:28.630000,345.0,182.0,208.0,315.0,False,SOFT,5.0,True,Alfa Romeo,0 days 01:10:32.532000,2023-07-30 13:11:33.751,1,15.0,False,,False,True
533,0 days 01:14:24.509000,ZHO,24,0 days 00:01:55.867000,6.0,1.0,,,0 days 00:00:32.393000,0 days 00:00:52.200000,0 days 00:00:31.274000,0 days 01:13:01.023000,0 days 01:13:53.223000,0 days 01:14:24.497000,339.0,180.0,209.0,312.0,False,SOFT,6.0,True,Alfa Romeo,0 days 01:12:28.642000,2023-07-30 13:13:29.861,1,13.0,False,,False,True
534,0 days 01:16:24.236000,ZHO,24,0 days 00:01:59.727000,7.0,1.0,,0 days 01:16:20.480000,0 days 00:00:32.245000,0 days 00:00:51.959000,0 days 00:00:35.523000,0 days 01:14:56.742000,0 days 01:15:48.701000,0 days 01:16:24.224000,329.0,183.0,,313.0,False,SOFT,7.0,True,Alfa Romeo,0 days 01:14:24.509000,2023-07-30 13:15:25.728,1,14.0,False,,False,False
535,0 days 01:18:31.448000,ZHO,24,0 days 00:02:07.212000,8.0,2.0,0 days 01:16:44.902000,,0 days 00:00:47.983000,0 days 00:00:49.317000,0 days 00:00:29.912000,0 days 01:17:12.207000,0 days 01:18:01.524000,0 days 01:18:31.436000,313.0,196.0,213.0,305.0,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:16:24.236000,2023-07-30 13:17:25.455,1,19.0,False,,False,False
536,0 days 01:20:23.870000,ZHO,24,0 days 00:01:52.422000,9.0,2.0,,,0 days 00:00:31.997000,0 days 00:00:50.270000,0 days 00:00:30.155000,0 days 01:19:03.433000,0 days 01:19:53.703000,0 days 01:20:23.858000,321.0,185.0,215.0,308.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 01:18:31.448000,2023-07-30 13:19:32.667,1,18.0,False,,False,True
537,0 days 01:22:17.774000,ZHO,24,0 days 00:01:53.904000,10.0,2.0,,,0 days 00:00:31.774000,0 days 00:00:51.774000,0 days 00:00:30.356000,0 days 01:20:55.632000,0 days 01:21:47.406000,0 days 01:22:17.762000,322.0,191.0,213.0,316.0,False,MEDIUM,3.0,True,Alfa Romeo,0 days 01:20:23.870000,2023-07-30 13:21:25.089,1,18.0,False,,False,True
538,0 days 01:24:10.419000,ZHO,24,0 days 00:01:52.645000,11.0,2.0,,,0 days 00:00:31.795000,0 days 00:00:50.478000,0 days 00:00:30.372000,0 days 01:22:49.557000,0 days 01:23:40.035000,0 days 01:24:10.407000,344.0,190.0,210.0,314.0,False,MEDIUM,4.0,True,Alfa Romeo,0 days 01:22:17.774000,2023-07-30 13:23:18.993,1,17.0,False,,False,True
539,0 days 01:26:03.722000,ZHO,24,0 days 00:01:53.303000,12.0,2.0,,,0 days 00:00:32.204000,0 days 00:00:50.570000,0 days 00:00:30.529000,0 days 01:24:42.611000,0 days 01:25:33.181000,0 days 01:26:03.710000,314.0,186.0,210.0,312.0,False,MEDIUM,5.0,True,Alfa Romeo,0 days 01:24:10.419000,2023-07-30 13:25:11.638,1,17.0,False,,False,True
540,0 days 01:27:57.455000,ZHO,24,0 days 00:01:53.733000,13.0,2.0,,,0 days 00:00:32.265000,0 days 00:00:51.060000,0 days 00:00:30.408000,0 days 01:26:35.975000,0 days 01:27:27.035000,0 days 01:27:57.443000,317.0,185.0,208.0,,False,MEDIUM,6.0,True,Alfa Romeo,0 days 01:26:03.722000,2023-07-30 13:27:04.941,1,16.0,False,,False,True
541,0 days 01:29:51.382000,ZHO,24,0 days 00:01:53.927000,14.0,2.0,,,0 days 00:00:32.306000,0 days 00:00:50.955000,0 days 00:00:30.666000,0 days 01:28:29.749000,0 days 01:29:20.704000,0 days 01:29:51.370000,319.0,186.0,206.0,313.0,False,MEDIUM,7.0,True,Alfa Romeo,0 days 01:27:57.455000,2023-07-30 13:28:58.674,1,16.0,False,,False,True
542,0 days 01:31:46.361000,ZHO,24,0 days 00:01:54.979000,15.0,2.0,,,0 days 00:00:32.460000,0 days 00:00:51.809000,0 days 00:00:30.710000,0 days 01:30:23.830000,0 days 01:31:15.639000,0 days 01:31:46.349000,316.0,183.0,209.0,312.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 01:29:51.382000,2023-07-30 13:30:52.601,1,16.0,False,,False,True
543,0 days 01:33:40.656000,ZHO,24,0 days 00:01:54.295000,16.0,2.0,,,0 days 00:00:32.018000,0 days 00:00:51.498000,0 days 00:00:30.779000,0 days 01:32:18.367000,0 days 01:33:09.865000,0 days 01:33:40.644000,329.0,184.0,207.0,319.0,False,MEDIUM,9.0,True,Alfa Romeo,0 days 01:31:46.361000,2023-07-30 13:32:47.580,1,15.0,False,,False,True
