,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
92,146.0,HAM,112.126,15.0,2.0,32.131,49.747,30.248,308.0,191.0,211.0,307.0,MEDIUM,3.0,Mercedes,4.0,10.93975,-5.135847,1
93,147.0,HAM,112.215,16.0,2.0,32.282,49.734,30.199,306.0,189.0,210.0,308.0,MEDIUM,4.0,Mercedes,4.0,30.645252,10.56021,1
94,148.0,HAM,112.421,17.0,2.0,32.233,49.705,30.483,309.0,189.0,208.0,310.0,MEDIUM,5.0,Mercedes,4.0,38.066647,-0.012197722,1
95,149.0,HAM,112.764,18.0,2.0,32.344,50.003,30.417,310.0,185.0,210.0,308.0,MEDIUM,6.0,Mercedes,4.0,32.69192,7.300291,1
96,150.0,HAM,112.953,19.0,2.0,32.351,49.88,30.722,309.0,187.0,206.0,307.0,MEDIUM,7.0,Mercedes,4.0,33.027756,-5.761172,1
97,152.0,HAM,116.302,21.0,2.0,33.017,51.648,31.637,311.0,183.0,214.0,286.0,MEDIUM,9.0,Mercedes,4.0,37.097473,-0.46697795,1
98,153.0,HAM,116.499,22.0,2.0,32.635,52.284,31.58,307.0,185.0,210.0,301.0,MEDIUM,10.0,Mercedes,4.0,37.244164,0.73000336,1
99,154.0,HAM,112.296,23.0,2.0,32.812,49.238,30.246,310.0,193.0,210.0,297.0,MEDIUM,11.0,Mercedes,4.0,37.15709,0.17065959,1
100,155.0,HAM,111.998,24.0,2.0,32.37,49.295,30.333,308.0,189.0,211.0,310.0,MEDIUM,12.0,Mercedes,4.0,34.90308,0.4790757,1
101,156.0,HAM,112.191,25.0,2.0,32.309,49.56,30.322,311.0,188.0,210.0,309.0,MEDIUM,13.0,Mercedes,4.0,33.948833,1.5047258,1
102,160.0,HAM,110.283,29.0,3.0,32.014,48.195,30.074,308.0,193.0,215.0,312.0,SOFT,2.0,Mercedes,4.0,33.94656,0.046663847,1
103,163.0,HAM,110.935,32.0,3.0,32.135,48.798,30.002,312.0,190.0,213.0,309.0,SOFT,5.0,Mercedes,4.0,34.45302,-0.6829209,1
104,164.0,HAM,111.136,33.0,3.0,32.302,48.754,30.08,311.0,186.0,212.0,310.0,SOFT,6.0,Mercedes,4.0,33.150433,-1.4628812,1
105,165.0,HAM,111.05,34.0,3.0,32.173,48.8,30.077,312.0,194.0,212.0,312.0,SOFT,7.0,Mercedes,4.0,33.128113,-1.9941808,1
106,167.0,HAM,111.224,36.0,3.0,32.165,48.923,30.136,309.0,192.0,211.0,311.0,SOFT,9.0,Mercedes,4.0,10.0671835,0.44779179,1
107,168.0,HAM,111.428,37.0,3.0,32.127,49.21,30.091,313.0,191.0,213.0,310.0,SOFT,10.0,Mercedes,4.0,31.515816,2.6596708,1
108,169.0,HAM,111.109,38.0,3.0,31.95,48.939,30.22,311.0,185.0,210.0,309.0,SOFT,11.0,Mercedes,4.0,34.52249,-1.726729,1
109,170.0,HAM,111.408,39.0,3.0,32.137,49.11,30.161,313.0,190.0,211.0,312.0,SOFT,12.0,Mercedes,4.0,25.981018,-2.1661687,1
110,171.0,HAM,112.166,40.0,3.0,32.221,49.497,30.448,309.0,183.0,212.0,310.0,SOFT,13.0,Mercedes,4.0,-27.784908,-2.951994,2
111,172.0,HAM,111.796,41.0,3.0,32.171,49.5,30.125,311.0,188.0,212.0,312.0,SOFT,14.0,Mercedes,4.0,1.3535073,33.34502,0
