,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
88,168,PER,83.195,29.0,2.0,30.013,29.849,23.333,281.0,239.0,247.0,291.0,MEDIUM,11.0,Red Bull Racing,5.0,18.327627,29.36735,2
89,170,PER,83.346,31.0,2.0,30.081,29.805,23.46,281.0,240.0,247.0,290.0,MEDIUM,13.0,Red Bull Racing,5.0,18.234983,28.501562,2
90,176,PER,83.625,37.0,2.0,30.145,29.879,23.601,283.0,240.0,247.0,292.0,MEDIUM,19.0,Red Bull Racing,5.0,16.48597,18.886011,2
91,177,PER,83.904,38.0,2.0,30.063,30.059,23.782,284.0,243.0,248.0,293.0,MEDIUM,20.0,Red Bull Racing,5.0,13.538563,19.596357,2
92,178,PER,84.16,39.0,2.0,30.156,30.256,23.748,285.0,239.0,254.0,294.0,MEDIUM,21.0,Red Bull Racing,5.0,9.775251,28.6578,2
93,179,PER,84.604,40.0,2.0,30.305,30.535,23.764,278.0,234.0,254.0,307.0,MEDIUM,22.0,Red Bull Racing,5.0,-25.064312,15.741645,1
94,180,PER,84.461,41.0,2.0,30.159,30.548,23.754,279.0,237.0,255.0,310.0,MEDIUM,23.0,Red Bull Racing,5.0,-24.423384,15.460843,1
95,183,PER,82.929,44.0,3.0,29.876,29.695,23.358,282.0,238.0,253.0,296.0,MEDIUM,5.0,Red Bull Racing,5.0,12.401438,31.524988,2
96,184,PER,82.637,45.0,3.0,29.829,29.792,23.016,278.0,238.0,257.0,298.0,MEDIUM,6.0,Red Bull Racing,5.0,10.749959,32.062424,2
97,185,PER,82.706,46.0,3.0,29.717,29.927,23.062,281.0,241.0,258.0,308.0,MEDIUM,7.0,Red Bull Racing,5.0,10.228363,32.41047,2
98,186,PER,82.872,47.0,3.0,29.778,29.818,23.276,279.0,241.0,250.0,313.0,MEDIUM,8.0,Red Bull Racing,4.0,-17.87026,17.793516,1
99,187,PER,82.588,48.0,3.0,29.97,29.425,23.193,281.0,244.0,249.0,292.0,MEDIUM,9.0,Red Bull Racing,4.0,22.764294,32.6438,2
