,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,tsne_clusters_id
548,804,RUS,99.561,9.0,1.0,28.695,33.505,37.361,MEDIUM,9.0,Mercedes,3.0,219.67574931880108,335.0,84.0,65.4441416893733,0.4822888283378747,0.19346049046321526,18.1,18.1,197.0,2.4,-18.690857,25.384369,1
549,805,RUS,99.516,10.0,1.0,28.737,33.403,37.376,MEDIUM,10.0,Mercedes,3.0,224.16486486486485,337.0,85.0,66.52702702702703,0.5054054054054054,0.1945945945945946,18.1,18.0,224.0,2.5,-18.285734,22.811842,1
550,806,RUS,99.11,11.0,1.0,28.591,33.286,37.233,MEDIUM,11.0,Mercedes,3.0,224.69973890339426,336.0,86.0,67.43342036553524,0.5274151436031331,0.18276762402088773,18.1,17.8,244.0,3.2,1.0363282,-0.35182026,2
551,807,RUS,98.779,12.0,1.0,28.422,33.28,37.077,MEDIUM,12.0,Mercedes,3.0,223.6283422459893,335.0,84.0,67.62032085561498,0.5294117647058824,0.18716577540106952,18.1,17.8,228.0,2.5,-1.772396,2.0796022,2
552,808,RUS,99.004,13.0,1.0,28.638,33.198,37.168,MEDIUM,13.0,Mercedes,3.0,223.80213903743316,336.0,79.0,68.14438502673796,0.5267379679144385,0.17914438502673796,18.1,17.8,235.0,0.8,7.4359055,2.8890858,2
553,812,RUS,98.779,17.0,2.0,28.557,33.237,36.985,HARD,2.0,Mercedes,9.0,226.23655913978496,343.0,85.0,67.4758064516129,0.532258064516129,0.1774193548387097,18.2,17.9,239.0,2.2,12.740594,15.249404,2
554,813,RUS,99.001,18.0,2.0,28.742,33.429,36.83,HARD,3.0,Mercedes,8.0,223.78590785907858,347.0,83.0,67.04878048780488,0.4715447154471545,0.17886178861788618,18.1,17.9,226.0,2.7,13.3914175,16.664005,2
555,814,RUS,100.094,19.0,2.0,29.403,33.83,36.861,HARD,4.0,Mercedes,7.0,222.40641711229947,346.0,76.0,65.21657754010695,0.4732620320855615,0.20320855614973263,18.1,17.8,213.0,2.5,-4.207112,22.673235,1
556,816,RUS,98.737,21.0,2.0,28.322,33.22,37.195,HARD,6.0,Mercedes,6.0,224.52459016393442,351.0,78.0,65.29234972677595,0.45901639344262296,0.18032786885245902,18.0,17.9,231.0,3.2,11.028846,18.689798,2
557,817,RUS,99.504,22.0,2.0,28.915,33.614,36.975,HARD,7.0,Mercedes,5.0,223.3739837398374,347.0,83.0,66.17615176151762,0.4959349593495935,0.19241192411924118,18.0,17.7,230.0,2.2,6.027102,13.606047,2
558,818,RUS,97.93,23.0,2.0,28.23,32.958,36.742,HARD,8.0,Mercedes,5.0,225.26575342465753,339.0,85.0,67.78082191780823,0.5315068493150685,0.18082191780821918,18.0,17.8,204.0,2.5,3.5768473,1.3991623,2
559,819,RUS,98.383,24.0,2.0,28.326,33.527,36.53,HARD,9.0,Mercedes,4.0,224.03439153439155,345.0,82.0,66.2063492063492,0.47619047619047616,0.18783068783068782,18.0,17.8,239.0,3.2,17.037315,17.619684,2
560,820,RUS,100.605,25.0,2.0,28.591,34.844,37.17,HARD,10.0,Mercedes,5.0,223.96174863387978,338.0,53.0,68.56830601092896,0.49453551912568305,0.14754098360655737,18.0,17.9,237.0,2.7,2.4092124,24.280855,1
561,824,RUS,101.409,29.0,3.0,30.146,34.002,37.261,HARD,3.0,Mercedes,9.0,218.3684210526316,344.0,80.0,64.53684210526316,0.48947368421052634,0.21578947368421053,17.9,17.7,197.0,1.7,-24.360794,11.675417,1
562,825,RUS,99.159,30.0,3.0,29.045,33.096,37.018,HARD,4.0,Mercedes,9.0,226.27393617021278,341.0,84.0,70.11170212765957,0.523936170212766,0.17553191489361702,17.9,17.7,303.0,2.4,9.81516,-3.5625734,2
563,826,RUS,98.255,31.0,3.0,28.402,33.143,36.71,HARD,5.0,Mercedes,9.0,225.6376021798365,351.0,85.0,68.61035422343325,0.5231607629427792,0.16348773841961853,18.0,17.8,323.0,1.5,19.861923,-0.5996599,2
564,827,RUS,97.834,32.0,3.0,28.208,32.932,36.694,HARD,6.0,Mercedes,9.0,228.6451612903226,348.0,84.0,68.1747311827957,0.4946236559139785,0.1478494623655914,18.0,17.8,21.0,1.6,19.346207,-1.6117094,2
565,828,RUS,98.033,33.0,3.0,28.305,33.034,36.694,HARD,7.0,Mercedes,9.0,225.0,343.0,86.0,68.91168091168092,0.48717948717948717,0.16524216524216523,18.0,17.8,249.0,3.0,24.464798,12.568449,2
566,829,RUS,97.577,34.0,3.0,28.007,33.001,36.569,HARD,8.0,Mercedes,9.0,226.29752066115702,343.0,85.0,66.55922865013774,0.48760330578512395,0.1652892561983471,18.1,17.7,262.0,3.2,25.162039,13.389513,2
567,830,RUS,97.854,35.0,3.0,28.179,32.922,36.753,HARD,9.0,Mercedes,9.0,226.17615176151762,351.0,84.0,69.1219512195122,0.4986449864498645,0.15176151761517614,18.2,17.7,251.0,2.2,20.693577,-1.9441606,2
568,831,RUS,98.114,36.0,3.0,28.374,32.954,36.786,HARD,10.0,Mercedes,9.0,227.25,352.0,82.0,67.49157303370787,0.5224719101123596,0.20224719101123595,18.2,17.7,286.0,4.0,23.642319,17.2995,2
569,832,RUS,98.01,37.0,3.0,28.251,32.871,36.888,HARD,11.0,Mercedes,9.0,228.3378016085791,354.0,79.0,68.98659517426273,0.5361930294906166,0.18498659517426275,18.1,17.7,301.0,2.2,21.31356,6.0103993,2
570,833,RUS,97.946,38.0,3.0,28.527,32.745,36.674,HARD,12.0,Mercedes,9.0,225.61930294906165,344.0,83.0,69.64075067024129,0.579088471849866,0.1769436997319035,18.1,17.9,305.0,0.6,10.8000555,3.193534,2
571,834,RUS,97.409,39.0,3.0,28.113,33.147,36.149,HARD,13.0,Mercedes,8.0,227.57765667574932,349.0,81.0,69.64850136239782,0.5694822888283378,0.1907356948228883,18.1,17.9,220.0,1.7,20.650375,2.4939127,2
