,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
795,0 days 02:13:09.927000,SAI,55,0 days 00:01:25.789000,35.0,2.0,,,0 days 00:00:28.037000,0 days 00:00:29.620000,0 days 00:00:28.132000,0 days 02:12:12.175000,0 days 02:12:41.795000,0 days 02:13:09.927000,312.0,313.0,311.0,316.0,False,HARD,16.0,True,Ferrari,0 days 02:11:44.138000,2023-09-03 14:12:45.183,1,2.0,False,,False,True
796,0 days 02:14:35.938000,SAI,55,0 days 00:01:26.011000,36.0,2.0,,,0 days 00:00:28.106000,0 days 00:00:29.731000,0 days 00:00:28.174000,0 days 02:13:38.033000,0 days 02:14:07.764000,0 days 02:14:35.938000,310.0,311.0,311.0,318.0,False,HARD,17.0,True,Ferrari,0 days 02:13:09.927000,2023-09-03 14:14:10.972,1,2.0,False,,False,True
797,0 days 02:16:01.824000,SAI,55,0 days 00:01:25.886000,37.0,2.0,,,0 days 00:00:27.998000,0 days 00:00:29.719000,0 days 00:00:28.169000,0 days 02:15:03.936000,0 days 02:15:33.655000,0 days 02:16:01.824000,315.0,314.0,311.0,319.0,False,HARD,18.0,True,Ferrari,0 days 02:14:35.938000,2023-09-03 14:15:36.983,1,2.0,False,,False,True
798,0 days 02:17:27.529000,SAI,55,0 days 00:01:25.705000,38.0,2.0,,,0 days 00:00:27.936000,0 days 00:00:29.713000,0 days 00:00:28.056000,0 days 02:16:29.760000,0 days 02:16:59.473000,0 days 02:17:27.529000,,313.0,312.0,,False,HARD,19.0,True,Ferrari,0 days 02:16:01.824000,2023-09-03 14:17:02.869,1,2.0,False,,False,True
799,0 days 02:18:53.453000,SAI,55,0 days 00:01:25.924000,39.0,2.0,,,0 days 00:00:28.052000,0 days 00:00:29.689000,0 days 00:00:28.183000,0 days 02:17:55.581000,0 days 02:18:25.270000,0 days 02:18:53.453000,314.0,313.0,313.0,,False,HARD,20.0,True,Ferrari,0 days 02:17:27.529000,2023-09-03 14:18:28.574,1,2.0,False,,False,True
800,0 days 02:20:19.575000,SAI,55,0 days 00:01:26.122000,40.0,2.0,,,0 days 00:00:28.028000,0 days 00:00:29.753000,0 days 00:00:28.341000,0 days 02:19:21.481000,0 days 02:19:51.234000,0 days 02:20:19.575000,315.0,312.0,310.0,320.0,False,HARD,21.0,True,Ferrari,0 days 02:18:53.453000,2023-09-03 14:19:54.498,1,2.0,False,,False,True
801,0 days 02:21:46.313000,SAI,55,0 days 00:01:26.738000,41.0,2.0,,,0 days 00:00:28.166000,0 days 00:00:30.232000,0 days 00:00:28.340000,0 days 02:20:47.741000,0 days 02:21:17.973000,0 days 02:21:46.313000,316.0,311.0,311.0,334.0,False,HARD,22.0,True,Ferrari,0 days 02:20:19.575000,2023-09-03 14:21:20.620,1,2.0,False,,False,True
802,0 days 02:23:12.792000,SAI,55,0 days 00:01:26.479000,42.0,2.0,,,0 days 00:00:28.098000,0 days 00:00:30.098000,0 days 00:00:28.283000,0 days 02:22:14.411000,0 days 02:22:44.509000,0 days 02:23:12.792000,311.0,313.0,310.0,335.0,False,HARD,23.0,True,Ferrari,0 days 02:21:46.313000,2023-09-03 14:22:47.358,1,2.0,False,,False,True
803,0 days 02:24:39.381000,SAI,55,0 days 00:01:26.589000,43.0,2.0,,,0 days 00:00:28.243000,0 days 00:00:30.069000,0 days 00:00:28.277000,0 days 02:23:41.035000,0 days 02:24:11.104000,0 days 02:24:39.381000,312.0,312.0,311.0,330.0,False,HARD,24.0,True,Ferrari,0 days 02:23:12.792000,2023-09-03 14:24:13.837,1,2.0,False,,False,True
804,0 days 02:26:05.811000,SAI,55,0 days 00:01:26.430000,44.0,2.0,,,0 days 00:00:28.333000,0 days 00:00:29.839000,0 days 00:00:28.258000,0 days 02:25:07.714000,0 days 02:25:37.553000,0 days 02:26:05.811000,311.0,312.0,311.0,316.0,False,HARD,25.0,True,Ferrari,0 days 02:24:39.381000,2023-09-03 14:25:40.426,1,2.0,False,,False,True
